sim_time, big_dog?world_pose/orientation/pitch
209.917, -0.0580803
209.918, -0.0582887
209.919, -0.0584988
209.92, -0.0587106
209.921, -0.058924
209.922, -0.059139
209.923, -0.0593553
209.924, -0.059573
209.925, -0.059792
209.926, -0.0600124
209.927, -0.0602129
209.928, -0.060394
209.929, -0.0605701
209.93, -0.0607433
209.931, -0.0609115
209.932, -0.0610768
209.933, -0.061239
209.934, -0.0613674
209.935, -0.0614641
209.936, -0.0615313
209.937, -0.0615712
209.938, -0.0615863
209.939, -0.0615787
209.94, -0.0615505
209.941, -0.0615037
209.942, -0.0614509
209.943, -0.0613762
209.944, -0.0612765
209.945, -0.0611509
209.946, -0.0609995
209.947, -0.0608225
209.948, -0.0606203
209.949, -0.0603934
209.95, -0.0601411
209.951, -0.0598637
209.952, -0.0595617
209.953, -0.0592355
209.954, -0.0588854
209.955, -0.0585118
209.956, -0.058121
209.957, -0.0577134
209.958, -0.0572884
209.959, -0.0568454
209.96, -0.0563839
209.961, -0.0559035
209.962, -0.055404
209.963, -0.0548812
209.964, -0.0543358
209.965, -0.0537674
209.966, -0.0531761
209.967, -0.0525619
209.968, -0.051925
209.969, -0.0512657
209.97, -0.0505842
209.971, -0.0498806
209.972, -0.0491552
209.973, -0.0484079
209.974, -0.0476383
209.975, -0.0468464
209.976, -0.0460324
209.977, -0.0451966
209.978, -0.0443392
209.979, -0.0434603
209.98, -0.04256
209.981, -0.0416385
209.982, -0.0406958
209.983, -0.039732
209.984, -0.038746
209.985, -0.0377365
209.986, -0.0367037
209.987, -0.0356482
209.988, -0.0345702
209.989, -0.0334699
209.99, -0.0323477
209.991, -0.0312038
209.992, -0.030037
209.993, -0.0288476
209.994, -0.0276541
209.995, -0.026475
209.996, -0.0253083
209.997, -0.024153
209.998, -0.0230077
209.999, -0.021871
210, -0.0207406
210.001, -0.0196148
210.002, -0.0184926
210.003, -0.0173728
210.004, -0.0162546
210.005, -0.0151363
210.006, -0.0140065
210.007, -0.0128834
210.008, -0.011772
210.009, -0.0106742
210.01, -0.00959058
210.011, -0.00852091
210.012, -0.00746476
210.013, -0.00642235
210.014, -0.00540087
210.015, -0.00439902
210.016, -0.00341632
210.017, -0.00245257
210.018, -0.00150757
210.019, -0.000581144
210.02, 0.000326902
210.021, 0.00122034
210.022, 0.00210023
210.023, 0.00296673
210.024, 0.00381976
210.025, 0.00465942
210.026, 0.00548565
210.027, 0.00629884
210.028, 0.00709893
210.029, 0.0078859
210.03, 0.00866001
210.031, 0.00942124
210.032, 0.0101701
210.033, 0.0109065
210.034, 0.0116304
210.035, 0.0123418
210.036, 0.0130408
210.037, 0.01374
210.038, 0.0144223
210.039, 0.0150889
210.04, 0.0157374
210.041, 0.0163687
210.042, 0.0169836
210.043, 0.0175828
210.044, 0.0181667
210.045, 0.0187358
210.046, 0.0192906
210.047, 0.0198315
210.048, 0.0203597
210.049, 0.0208753
210.05, 0.0213785
210.051, 0.0218695
210.052, 0.0223483
210.053, 0.0228149
210.054, 0.0232696
210.055, 0.0237118
210.056, 0.0241428
210.057, 0.0245595
210.058, 0.0249639
210.059, 0.0253562
210.06, 0.0257375
210.061, 0.026107
210.062, 0.0264651
210.063, 0.0268117
210.064, 0.0271471
210.065, 0.0274722
210.066, 0.0277869
210.067, 0.0280916
210.068, 0.0283862
210.069, 0.0286706
210.07, 0.0289455
210.071, 0.0292108
210.072, 0.0294666
210.073, 0.0297131
210.074, 0.0299503
210.075, 0.0301783
210.076, 0.0303972
210.077, 0.0306078
210.078, 0.03081
210.079, 0.0310048
210.08, 0.0311885
210.081, 0.0313611
210.082, 0.0315232
210.083, 0.0316748
210.084, 0.0318167
210.085, 0.0319491
210.086, 0.0320724
210.087, 0.0321869
210.088, 0.0322928
210.089, 0.0323904
210.09, 0.0324793
210.091, 0.0325603
210.092, 0.0326333
210.093, 0.0326985
210.094, 0.0327559
210.095, 0.0328056
210.096, 0.0328474
210.097, 0.0328817
210.098, 0.0329085
210.099, 0.032928
210.1, 0.0329404
210.101, 0.0329457
210.102, 0.0329444
210.103, 0.0329365
210.104, 0.0329221
210.105, 0.0329013
210.106, 0.032874
210.107, 0.0328447
210.108, 0.0328133
210.109, 0.0327795
210.11, 0.0327434
210.111, 0.032705
210.112, 0.0326642
210.113, 0.0326212
210.114, 0.032576
210.115, 0.0325286
210.116, 0.0324784
210.117, 0.0324256
210.118, 0.0323704
210.119, 0.032313
210.12, 0.0322536
210.121, 0.0321921
210.122, 0.0321287
210.123, 0.0320683
210.124, 0.0320106
210.125, 0.0319553
210.126, 0.0319025
210.127, 0.0318521
210.128, 0.0318041
210.129, 0.031758
210.13, 0.0317143
210.131, 0.0316728
210.132, 0.0316336
210.133, 0.0315965
210.134, 0.0315615
210.135, 0.0315287
210.136, 0.0314978
210.137, 0.0314686
210.138, 0.0314409
210.139, 0.0314148
210.14, 0.0313903
210.141, 0.0313675
210.142, 0.0313463
210.143, 0.0313268
210.144, 0.0313089
210.145, 0.031293
210.146, 0.031279
210.147, 0.0312667
210.148, 0.0312561
210.149, 0.0312473
210.15, 0.0312402
210.151, 0.0312352
210.152, 0.0312316
210.153, 0.0312297
210.154, 0.0312294
210.155, 0.0312307
210.156, 0.0312343
210.157, 0.0312395
210.158, 0.0312463
210.159, 0.0312548
210.16, 0.031265
210.161, 0.0312769
210.162, 0.0312905
210.163, 0.0313053
210.164, 0.0313215
210.165, 0.031339
210.166, 0.031358
210.167, 0.0313784
210.168, 0.0314002
210.169, 0.0314224
210.17, 0.0314448
210.171, 0.0314676
210.172, 0.0314907
210.173, 0.0315142
210.174, 0.0315376
210.175, 0.031561
210.176, 0.0315844
210.177, 0.0316075
210.178, 0.0316303
210.179, 0.0316527
210.18, 0.0316748
210.181, 0.0316969
210.182, 0.0317197
210.183, 0.0317433
210.184, 0.0317675
210.185, 0.0317792
210.186, 0.0317792
210.187, 0.0317692
210.188, 0.0317501
210.189, 0.0317235
210.19, 0.0316887
210.191, 0.0316532
210.192, 0.0316181
210.193, 0.0315833
210.194, 0.0315484
210.195, 0.0315136
210.196, 0.0314788
210.197, 0.031444
210.198, 0.0314092
210.199, 0.031374
210.2, 0.0313385
210.201, 0.0313027
210.202, 0.0312667
210.203, 0.0312305
210.204, 0.0311942
210.205, 0.0311576
210.206, 0.0311242
210.207, 0.0310933
210.208, 0.0310647
210.209, 0.0310381
210.21, 0.0310132
210.211, 0.0309573
210.212, 0.0308708
210.213, 0.0307559
210.214, 0.0306159
210.215, 0.0304541
210.216, 0.0302787
210.217, 0.0300816
210.218, 0.0298604
210.219, 0.029614
210.22, 0.0293426
210.221, 0.0290466
210.222, 0.0287249
210.223, 0.028378
210.224, 0.0280064
210.225, 0.0276102
210.226, 0.0271897
210.227, 0.0267451
210.228, 0.0262766
210.229, 0.0257844
210.23, 0.0252684
210.231, 0.024727
210.232, 0.0241604
210.233, 0.0235684
210.234, 0.0229506
210.235, 0.0223053
210.236, 0.0216376
210.237, 0.0209499
210.238, 0.020243
210.239, 0.0195175
210.24, 0.0187738
210.241, 0.0180122
210.242, 0.0172334
210.243, 0.0164535
210.244, 0.0156716
210.245, 0.0148872
210.246, 0.0141001
210.247, 0.0133105
210.248, 0.0125184
210.249, 0.0117228
210.25, 0.0109239
210.251, 0.0101219
210.252, 0.00931408
210.253, 0.0085017
210.254, 0.00768514
210.255, 0.00686343
210.256, 0.00603706
210.257, 0.00520547
210.258, 0.00437118
210.259, 0.00354042
210.26, 0.00271135
210.261, 0.00188294
210.262, 0.00105428
210.263, 0.000223533
210.264, -0.000609683
210.265, -0.00144578
210.266, -0.0022851
210.267, -0.00312793
210.268, -0.00397053
210.269, -0.00481387
210.27, -0.00563644
210.271, -0.00643942
210.272, -0.00722391
210.273, -0.00799075
210.274, -0.00874069
210.275, -0.00947422
210.276, -0.0101916
210.277, -0.0108932
210.278, -0.0115794
210.279, -0.0122511
210.28, -0.0129095
210.281, -0.0135545
210.282, -0.0141862
210.283, -0.0148046
210.284, -0.0154104
210.285, -0.0160035
210.286, -0.0165869
210.287, -0.0171602
210.288, -0.0177232
210.289, -0.018276
210.29, -0.0188185
210.291, -0.019351
210.292, -0.0198733
210.293, -0.0203857
210.294, -0.0208882
210.295, -0.021381
210.296, -0.021864
210.297, -0.022337
210.298, -0.0227999
210.299, -0.0232535
210.3, -0.023698
210.301, -0.0241337
210.302, -0.0245607
210.303, -0.0249791
210.304, -0.0253849
210.305, -0.0257784
210.306, -0.0261599
210.307, -0.0265297
210.308, -0.026888
210.309, -0.027235
210.31, -0.0275707
210.311, -0.0278955
210.312, -0.0282098
210.313, -0.0285138
210.314, -0.0288074
210.315, -0.0290907
210.316, -0.0293634
210.317, -0.0296262
210.318, -0.0298789
210.319, -0.0301217
210.32, -0.0303547
210.321, -0.0305779
210.322, -0.0307915
210.323, -0.0309958
210.324, -0.0311909
210.325, -0.0313769
210.326, -0.0315532
210.327, -0.0317199
210.328, -0.0318778
210.329, -0.0320272
210.33, -0.0321682
210.331, -0.032301
210.332, -0.0324258
210.333, -0.0325428
210.334, -0.0326523
210.335, -0.0327544
210.336, -0.032849
210.337, -0.0329364
210.338, -0.0330165
210.339, -0.0330895
210.34, -0.0331553
210.341, -0.0332141
210.342, -0.0332658
210.343, -0.0333106
210.344, -0.0333486
210.345, -0.0333797
210.346, -0.0334041
210.347, -0.0334217
210.348, -0.0334331
210.349, -0.0334374
210.35, -0.0334352
210.351, -0.0334236
210.352, -0.0334027
210.353, -0.0333726
210.354, -0.0333338
210.355, -0.0332866
210.356, -0.0332312
210.357, -0.0331686
210.358, -0.0330989
210.359, -0.0330221
210.36, -0.0329384
210.361, -0.0328478
210.362, -0.0327505
210.363, -0.0326466
210.364, -0.0325361
210.365, -0.0324193
210.366, -0.0322961
210.367, -0.0321668
210.368, -0.0320314
210.369, -0.0318902
210.37, -0.031743
210.371, -0.03159
210.372, -0.0314313
210.373, -0.031267
210.374, -0.0310977
210.375, -0.0309236
210.376, -0.0307448
210.377, -0.0305614
210.378, -0.0303734
210.379, -0.0301809
210.38, -0.0299839
210.381, -0.0297825
210.382, -0.0295768
210.383, -0.0293668
210.384, -0.0291524
210.385, -0.0289337
210.386, -0.0287107
210.387, -0.0284835
210.388, -0.0282519
210.389, -0.0280162
210.39, -0.0277763
210.391, -0.0275323
210.392, -0.0272873
210.393, -0.0270497
210.394, -0.0268185
210.395, -0.0265932
210.396, -0.0263737
210.397, -0.0261599
210.398, -0.0259524
210.399, -0.0257512
210.4, -0.0255564
210.401, -0.0253678
210.402, -0.0251855
210.403, -0.0250093
210.404, -0.0248392
210.405, -0.0246752
210.406, -0.0245172
210.407, -0.024365
210.408, -0.0242169
210.409, -0.0240777
210.41, -0.0239476
210.411, -0.0238265
210.412, -0.0237128
210.413, -0.0236067
210.414, -0.0235081
210.415, -0.0234176
210.416, -0.0233353
210.417, -0.0232605
210.418, -0.0231932
210.419, -0.0231332
210.42, -0.0230806
210.421, -0.0230352
210.422, -0.022997
210.423, -0.022966
210.424, -0.0229372
210.425, -0.0229114
210.426, -0.0228889
210.427, -0.0228701
210.428, -0.0228551
210.429, -0.0228442
210.43, -0.0228375
210.431, -0.0228175
210.432, -0.0227816
210.433, -0.0227431
210.434, -0.0227016
210.435, -0.0226588
210.436, -0.0226145
210.437, -0.022568
210.438, -0.0225189
210.439, -0.0224673
210.44, -0.0224135
210.441, -0.0223577
210.442, -0.0223
210.443, -0.0222406
210.444, -0.0221794
210.445, -0.0221167
210.446, -0.0220524
210.447, -0.0219866
210.448, -0.0219194
210.449, -0.0218511
210.45, -0.0217818
210.451, -0.0217116
210.452, -0.0216078
210.453, -0.0214738
210.454, -0.0213122
210.455, -0.0211288
210.456, -0.0209326
210.457, -0.0207147
210.458, -0.0204719
210.459, -0.0202037
210.46, -0.0199106
210.461, -0.019593
210.462, -0.0192513
210.463, -0.018886
210.464, -0.0184963
210.465, -0.0180823
210.466, -0.017644
210.467, -0.0171819
210.468, -0.0166962
210.469, -0.0161869
210.47, -0.0156542
210.471, -0.0150991
210.472, -0.0145169
210.473, -0.0139106
210.474, -0.0133062
210.475, -0.0127016
210.476, -0.0120958
210.477, -0.0114883
210.478, -0.0108785
210.479, -0.0102661
210.48, -0.00965077
210.481, -0.00903239
210.482, -0.00841076
210.483, -0.00778571
210.484, -0.00715646
210.485, -0.00652274
210.486, -0.00588459
210.487, -0.00524209
210.488, -0.00460621
210.489, -0.00397567
210.49, -0.00335039
210.491, -0.00272976
210.492, -0.00211363
210.493, -0.00150196
210.494, -0.000894724
210.495, -0.000287008
210.496, 0.000320509
210.497, 0.000927264
210.498, 0.00153279
210.499, 0.0021367
210.5, 0.00273868
210.501, 0.00333847
210.502, 0.00393586
210.503, 0.00453067
210.504, 0.00512362
210.505, 0.00571445
210.506, 0.00630295
210.507, 0.0068811
210.508, 0.0074497
210.509, 0.00800956
210.51, 0.00856064
210.511, 0.00910292
210.512, 0.00963637
210.513, 0.0101612
210.514, 0.0106773
210.515, 0.0111847
210.516, 0.0116805
210.517, 0.0121654
210.518, 0.0126403
210.519, 0.0131058
210.52, 0.0135624
210.521, 0.0140104
210.522, 0.0144502
210.523, 0.0148822
210.524, 0.0153064
210.525, 0.0157231
210.526, 0.0161324
210.527, 0.0165347
210.528, 0.0169301
210.529, 0.0173167
210.53, 0.0176965
210.531, 0.0180695
210.532, 0.0184356
210.533, 0.018795
210.534, 0.0191477
210.535, 0.0194939
210.536, 0.0198346
210.537, 0.0201697
210.538, 0.0204988
210.539, 0.0208225
210.54, 0.0211409
210.541, 0.0214541
210.542, 0.0217619
210.543, 0.0220649
210.544, 0.0223629
210.545, 0.022656
210.546, 0.0229441
210.547, 0.0232272
210.548, 0.0235054
210.549, 0.0237785
210.55, 0.0240471
210.551, 0.0243117
210.552, 0.0245722
210.553, 0.0248285
210.554, 0.0250804
210.555, 0.025328
210.556, 0.0255707
210.557, 0.0258098
210.558, 0.026045
210.559, 0.0262768
210.56, 0.0265049
210.561, 0.0267287
210.562, 0.0269492
210.563, 0.0271661
210.564, 0.0273793
210.565, 0.0275888
210.566, 0.0277945
210.567, 0.0279937
210.568, 0.0281871
210.569, 0.0283734
210.57, 0.0285545
210.571, 0.0287303
210.572, 0.0289019
210.573, 0.0290693
210.574, 0.0292327
210.575, 0.0293916
210.576, 0.0295473
210.577, 0.0296997
210.578, 0.0298489
210.579, 0.0299949
210.58, 0.0301378
210.581, 0.0302774
210.582, 0.030414
210.583, 0.0305472
210.584, 0.0306787
210.585, 0.0308081
210.586, 0.0309352
210.587, 0.0310602
210.588, 0.031183
210.589, 0.0313033
210.59, 0.0314209
210.591, 0.0315363
210.592, 0.0316493
210.593, 0.03176
210.594, 0.031866
210.595, 0.0319678
210.596, 0.0320656
210.597, 0.0321603
210.598, 0.032252
210.599, 0.032341
210.6, 0.0324274
210.601, 0.0325114
210.602, 0.0325931
210.603, 0.0326726
210.604, 0.03275
210.605, 0.0328254
210.606, 0.0328988
210.607, 0.0329707
210.608, 0.0330448
210.609, 0.0331206
210.61, 0.0331979
210.611, 0.0332773
210.612, 0.0333587
210.613, 0.0334424
210.614, 0.0335277
210.615, 0.0336145
210.616, 0.0337031
210.617, 0.0337934
210.618, 0.0338854
210.619, 0.0339791
210.62, 0.0340745
210.621, 0.0341712
210.622, 0.0342696
210.623, 0.0343697
210.624, 0.0344713
210.625, 0.0345714
210.626, 0.0346706
210.627, 0.0347693
210.628, 0.034868
210.629, 0.034967
210.63, 0.0350665
210.631, 0.0351668
210.632, 0.035268
210.633, 0.0353703
210.634, 0.0354737
210.635, 0.0355784
210.636, 0.0356843
210.637, 0.0357916
210.638, 0.0359005
210.639, 0.036011
210.64, 0.0361231
210.641, 0.0362366
210.642, 0.0363517
210.643, 0.0364682
210.644, 0.0365862
210.645, 0.0367057
210.646, 0.0368267
210.647, 0.0369491
210.648, 0.0370729
210.649, 0.0371982
210.65, 0.0373249
210.651, 0.0374535
210.652, 0.0375839
210.653, 0.0377167
210.654, 0.0378516
210.655, 0.037988
210.656, 0.0381248
210.657, 0.038264
210.658, 0.0384056
210.659, 0.0385496
210.66, 0.038696
210.661, 0.0388442
210.662, 0.0389941
210.663, 0.0391454
210.664, 0.0392983
210.665, 0.0394527
210.666, 0.0396088
210.667, 0.0397663
210.668, 0.0399252
210.669, 0.0400856
210.67, 0.0402476
210.671, 0.040411
210.672, 0.0405753
210.673, 0.0407406
210.674, 0.0409072
210.675, 0.0410749
210.676, 0.041244
210.677, 0.0414144
210.678, 0.0415867
210.679, 0.0417608
210.68, 0.0419375
210.681, 0.0421084
210.682, 0.0422783
210.683, 0.0424475
210.684, 0.0426163
210.685, 0.042785
210.686, 0.0429277
210.687, 0.0430407
210.688, 0.0431576
210.689, 0.0432743
210.69, 0.0433911
210.691, 0.0435078
210.692, 0.0436246
210.693, 0.0437414
210.694, 0.0438583
210.695, 0.0439753
210.696, 0.0440922
210.697, 0.0442089
210.698, 0.0443257
210.699, 0.0444424
210.7, 0.0445581
210.701, 0.044673
210.702, 0.0447872
210.703, 0.0449002
210.704, 0.0450116
210.705, 0.0451215
210.706, 0.0452302
210.707, 0.0453378
210.708, 0.0454445
210.709, 0.0455536
210.71, 0.0456559
210.711, 0.0457564
210.712, 0.0458547
210.713, 0.0459504
210.714, 0.0460434
210.715, 0.0461337
210.716, 0.0462212
210.717, 0.0463056
210.718, 0.046387
210.719, 0.0464652
210.72, 0.0465401
210.721, 0.0466117
210.722, 0.0466488
210.723, 0.0466536
210.724, 0.0466234
210.725, 0.0465598
210.726, 0.0464626
210.727, 0.0463326
210.728, 0.04617
210.729, 0.0459758
210.73, 0.0457515
210.731, 0.0454974
210.732, 0.0452142
210.733, 0.0449023
210.734, 0.0445621
210.735, 0.0441894
210.736, 0.0437851
210.737, 0.0433502
210.738, 0.0428855
210.739, 0.0423917
210.74, 0.0418693
210.741, 0.0413327
210.742, 0.0407739
210.743, 0.0401928
210.744, 0.0395885
210.745, 0.0389611
210.746, 0.0383105
210.747, 0.037636
210.748, 0.0369377
210.749, 0.0362152
210.75, 0.035468
210.751, 0.0346962
210.752, 0.0338965
210.753, 0.0330756
210.754, 0.0322362
210.755, 0.0313792
210.756, 0.030505
210.757, 0.0296135
210.758, 0.0287338
210.759, 0.0278635
210.76, 0.027002
210.761, 0.0261511
210.762, 0.0253056
210.763, 0.024465
210.764, 0.023629
210.765, 0.0227976
210.766, 0.0219705
210.767, 0.0211477
210.768, 0.020329
210.769, 0.0195137
210.77, 0.0187016
210.771, 0.0178927
210.772, 0.0170872
210.773, 0.0162846
210.774, 0.0154841
210.775, 0.014686
210.776, 0.0138899
210.777, 0.0130958
210.778, 0.0123037
210.779, 0.0115128
210.78, 0.0107231
210.781, 0.00993477
210.782, 0.00914773
210.783, 0.00836199
210.784, 0.00757758
210.785, 0.00679449
210.786, 0.00601282
210.787, 0.00523236
210.788, 0.00445315
210.789, 0.00367518
210.79, 0.00289842
210.791, 0.00212495
210.792, 0.00136669
210.793, 0.000622604
210.794, -0.000108112
210.795, -0.000826807
210.796, -0.00153341
210.797, -0.00222804
210.798, -0.0029104
210.799, -0.00358095
210.8, -0.00424037
210.801, -0.00488916
210.802, -0.00552749
210.803, -0.00615552
210.804, -0.00677342
210.805, -0.00738135
210.806, -0.00797947
210.807, -0.00856793
210.808, -0.00914688
210.809, -0.00971645
210.81, -0.0102773
210.811, -0.0108295
210.812, -0.0113731
210.813, -0.011908
210.814, -0.0124342
210.815, -0.012952
210.816, -0.0134618
210.817, -0.0139574
210.818, -0.014444
210.819, -0.0149217
210.82, -0.0153909
210.821, -0.0158516
210.822, -0.0163043
210.823, -0.0167489
210.824, -0.0171855
210.825, -0.0176143
210.826, -0.0180352
210.827, -0.0184483
210.828, -0.0188538
210.829, -0.0192518
210.83, -0.0196424
210.831, -0.0200258
210.832, -0.0204019
210.833, -0.0207709
210.834, -0.0211329
210.835, -0.0214877
210.836, -0.0218357
210.837, -0.022177
210.838, -0.022512
210.839, -0.0228408
210.84, -0.0231635
210.841, -0.0234802
210.842, -0.0237911
210.843, -0.0240962
210.844, -0.0243956
210.845, -0.0246894
210.846, -0.0249776
210.847, -0.0252603
210.848, -0.0255376
210.849, -0.0258094
210.85, -0.0260761
210.851, -0.0263378
210.852, -0.0265944
210.853, -0.0268449
210.854, -0.027089
210.855, -0.0273268
210.856, -0.0275584
210.857, -0.0277841
210.858, -0.0280039
210.859, -0.028218
210.86, -0.0284264
210.861, -0.0286292
210.862, -0.0288265
210.863, -0.0290186
210.864, -0.0292068
210.865, -0.0293904
210.866, -0.0295694
210.867, -0.029744
210.868, -0.0299142
210.869, -0.0300801
210.87, -0.0302418
210.871, -0.0303993
210.872, -0.0305526
210.873, -0.030702
210.874, -0.0308473
210.875, -0.0309888
210.876, -0.0311264
210.877, -0.0312602
210.878, -0.0313901
210.879, -0.0315178
210.88, -0.0316428
210.881, -0.0317652
210.882, -0.031885
210.883, -0.0320024
210.884, -0.0321173
210.885, -0.0322301
210.886, -0.0323409
210.887, -0.0324498
210.888, -0.0325571
210.889, -0.0326627
210.89, -0.0327667
210.891, -0.0328693
210.892, -0.0329704
210.893, -0.0330698
210.894, -0.0331678
210.895, -0.0332642
210.896, -0.0333591
210.897, -0.0334526
210.898, -0.0335445
210.899, -0.0336349
210.9, -0.0337237
210.901, -0.0338111
210.902, -0.0338969
210.903, -0.0339814
210.904, -0.0340644
210.905, -0.0341461
210.906, -0.034227
210.907, -0.0343073
210.908, -0.0343881
210.909, -0.0344694
210.91, -0.034551
210.911, -0.0346328
210.912, -0.0347146
210.913, -0.0347965
210.914, -0.0348786
210.915, -0.0349608
210.916, -0.0350433
210.917, -0.035126
210.918, -0.0352088
210.919, -0.035292
210.92, -0.0353753
210.921, -0.0354586
210.922, -0.0355422
210.923, -0.0356259
210.924, -0.0357098
210.925, -0.035794
210.926, -0.0358783
210.927, -0.0359628
210.928, -0.0360474
210.929, -0.0361322
210.93, -0.0362173
210.931, -0.0363026
210.932, -0.0363881
210.933, -0.036474
210.934, -0.0365602
210.935, -0.0366468
210.936, -0.0367281
210.937, -0.0368022
210.938, -0.0368693
210.939, -0.036932
210.94, -0.0369889
210.941, -0.0370411
210.942, -0.0370894
